PlayerID,PlayerName,Season,GameType,Team,Position,GP,G,A,P,PlusMinus,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,TOI/GP_sec,Shifts/GP,FOW%
8459557,Antti Aalto,2000-2001,Regular Season,ANA,C,12,1,1,2,1,2,0.17,0,0,0,0,0,0,18,5.6,00:10:36,636,15.3,40.4
8444894,Greg Adams,2000-2001,Regular Season,FLA,L,60,11,12,23,-3,10,0.38,2,2,0,0,1,0,66,16.7,00:14:23,863,18.4,46.2
8465166,Craig Adams,2000-2001,Regular Season,CAR,R,44,1,0,1,-7,20,0.02,0,0,0,0,0,0,15,6.7,00:04:30,270,6.4,25.0
8467867,Bryan Adams,2000-2001,Regular Season,ATL,L,9,0,1,1,-4,2,0.11,0,0,0,0,0,0,3,0.0,00:09:36,576,15.2,0.0
8459446,Kevyn Adams,2000-2001,Regular Season,"CBJ, FLA",C,78,11,18,29,3,54,0.37,0,0,0,1,3,0,105,10.5,00:15:37,937,21.5,55.9
8467397,Dimitri Afanasenkov,2000-2001,Regular Season,TBL,L,9,1,1,2,1,4,0.22,0,0,0,0,0,0,8,12.5,00:11:24,684,14.6,28.6
8466202,Maxim Afinogenov,2000-2001,Regular Season,BUF,R,78,14,22,36,1,40,0.46,3,10,0,0,5,2,190,7.4,00:14:32,872,17.2,0.0
8455413,Mika Alatalo,2000-2001,Regular Season,PHX,L,70,7,12,19,1,22,0.27,0,1,0,0,1,0,64,10.9,00:10:58,658,14.9,0.0
8444919,Tommy Albelin,2000-2001,Regular Season,CGY,D,77,1,19,20,2,22,0.26,1,11,0,0,0,0,69,1.4,00:20:52,1252,26.5,0.0
8460621,Daniel Alfredsson,2000-2001,Regular Season,OTT,R,68,24,46,70,11,30,1.03,10,25,0,0,3,0,206,11.7,00:18:46,1126,22.9,50.0
8467332,Bryan Allen,2000-2001,Regular Season,VAN,D,6,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0.0,00:09:20,560,12.7,0.0
8459439,Jason Allison,2000-2001,Regular Season,BOS,C,82,36,59,95,-8,85,1.16,11,44,3,4,6,0,185,19.5,00:23:21,1401,24.3,51.9
8459466,Jamie Allison,2000-2001,Regular Season,CHI,D,44,1,3,4,7,53,0.09,0,0,0,0,0,0,16,6.3,00:14:32,872,20.1,100.0
8455429,Tony Amonte,2000-2001,Regular Season,CHI,R,82,35,29,64,-22,54,0.78,9,23,1,1,3,0,256,13.7,00:22:08,1328,26.0,40.7
8455447,Niklas Andersson,2000-2001,Regular Season,CGY,L,11,0,1,1,0,4,0.09,0,0,0,0,0,0,8,0.0,00:11:09,669,18.0,25.0
8445000,Dave Andreychuk,2000-2001,Regular Season,BUF,L,74,20,13,33,0,32,0.45,8,15,0,0,4,0,119,16.8,00:11:59,719,14.5,49.7
8467353,Nik Antropov,2000-2001,Regular Season,TOR,C,52,6,11,17,5,30,0.33,0,3,0,0,1,0,71,8.5,00:10:01,601,12.3,44.3
8467386,Denis Arkhipov,2000-2001,Regular Season,NSH,C,40,6,7,13,0,4,0.33,0,1,0,0,0,0,42,14.3,00:09:55,595,13.1,43.8
8459064,Derek Armstrong,2000-2001,Regular Season,NYR,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,6,0.0,00:11:22,682,12.7,50.0
8459478,Chris Armstrong,2000-2001,Regular Season,MIN,D,3,0,0,0,-3,0,0.00,0,0,0,0,0,0,4,0.0,00:18:06,1086,24.3,0.0
8459429,Jason Arnott,2000-2001,Regular Season,NJD,C,54,21,34,55,23,75,1.02,8,15,0,0,3,0,138,15.2,00:16:12,972,18.7,49.6
8466249,Magnus Arvedson,2000-2001,Regular Season,OTT,L,51,17,16,33,23,24,0.65,1,1,2,2,4,0,79,21.5,00:16:00,960,22.2,28.6
8465025,Arron Asham,2000-2001,Regular Season,MTL,R,46,2,3,5,-9,59,0.11,0,1,0,0,0,0,32,6.3,00:08:27,507,12.3,100.0
8468000,Kaspars Astashenko,2000-2001,Regular Season,TBL,D,15,1,1,2,-4,4,0.13,0,0,0,0,0,0,4,25.0,00:06:50,410,8.7,0.0
8455479,Blair Atcheynum,2000-2001,Regular Season,CHI,R,19,1,2,3,-7,2,0.16,0,0,0,0,0,0,18,5.6,00:09:05,545,13.7,35.5
8460649,Serge Aubin,2000-2001,Regular Season,CBJ,C,81,13,17,30,-20,107,0.37,0,0,0,1,2,0,110,11.8,00:16:20,980,22.1,51.3
8459053,Adrian Aucoin,2000-2001,Regular Season,"VAN, TBL",D,73,4,24,28,5,45,0.38,2,17,0,0,0,0,159,2.5,00:20:12,1212,23.3,0.0
8445176,Donald Audette,2000-2001,Regular Season,"ATL, BUF",R,76,34,45,79,-2,76,1.04,14,31,1,1,3,0,225,15.1,00:19:50,1190,22.3,50.0
8462209,P.J. Axelsson,2000-2001,Regular Season,BOS,L,81,8,15,23,-12,27,0.28,0,0,0,0,2,0,146,5.5,00:12:30,750,16.4,36.6
8465002,Yuri Babenko,2000-2001,Regular Season,COL,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0.0,00:10:34,634,15.3,23.1
8458962,Drew Bannister,2000-2001,Regular Season,NYR,D,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,3,0.0,00:10:47,647,16.7,0.0
8459019,Matthew Barnaby,2000-2001,Regular Season,"PIT, TBL",R,76,5,8,13,-10,265,0.17,1,4,0,0,0,0,67,7.5,00:09:37,577,12.6,37.5
8455521,Stu Barnes,2000-2001,Regular Season,BUF,C,75,19,24,43,-2,26,0.57,3,11,2,2,5,1,160,11.9,00:19:06,1146,22.7,48.3
8445266,Murray Baron,2000-2001,Regular Season,VAN,D,82,3,8,11,-13,63,0.13,0,0,0,2,1,0,56,5.4,00:19:24,1164,28.1,66.7
8445283,Len Barrie,2000-2001,Regular Season,FLA,C,60,5,18,23,4,135,0.38,0,3,1,1,2,0,48,10.4,00:12:34,754,17.5,50.6
8466437,Lubos Bartecko,2000-2001,Regular Season,STL,L,50,5,8,13,-1,12,0.26,0,1,0,0,3,0,51,9.8,00:10:24,624,14.6,50.0
8468694,Peter Bartos,2000-2001,Regular Season,MIN,L,13,4,2,6,2,6,0.46,1,2,0,0,1,0,18,22.2,00:13:49,829,19.8,33.3
8466130,Andrei Bashkirov,2000-2001,Regular Season,MTL,L,18,0,3,3,-2,0,0.17,0,0,0,0,0,0,22,0.0,00:11:40,700,16.9,100.0
8459527,Shawn Bates,2000-2001,Regular Season,BOS,C,45,2,3,5,-12,26,0.11,0,2,0,0,0,0,59,3.4,00:09:18,558,13.2,50.6
8460620,Bates Battaglia,2000-2001,Regular Season,CAR,L,80,12,15,27,-14,76,0.34,2,3,0,0,3,1,133,9.0,00:14:28,868,18.5,60.0
8460500,Nolan Baumgartner,2000-2001,Regular Season,CHI,D,8,0,0,0,-4,6,0.00,0,0,0,0,0,0,7,0.0,00:12:39,759,18.5,50.0
8467880,Kris Beech,2000-2001,Regular Season,WSH,C,4,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0.0,00:07:28,448,9.8,36.0
8464994,Steve Begin,2000-2001,Regular Season,CGY,L,4,0,0,0,0,21,0.00,0,0,0,0,0,0,3,0.0,00:06:04,364,11.0,0.0
8460502,Wade Belak,2000-2001,Regular Season,"CGY, TOR",R,39,1,1,2,-6,110,0.05,0,0,0,0,0,0,16,6.3,00:09:39,579,13.4,0.0
8459089,Ken Belanger,2000-2001,Regular Season,BOS,L,40,2,2,4,-6,121,0.10,0,0,0,0,1,0,35,5.7,00:07:05,425,10.0,100.0
8455564,Jesse Belanger,2000-2001,Regular Season,NYI,C,12,0,0,0,-5,2,0.00,0,0,0,0,0,0,7,0.0,00:05:52,352,8.3,59.6
8465050,Eric Belanger,2000-2001,Regular Season,LAK,C,62,9,12,21,14,16,0.34,1,2,2,2,1,0,80,11.3,00:13:24,804,19.4,56.4
8467335,Mark Bell,2000-2001,Regular Season,CHI,C,13,0,1,1,0,4,0.08,0,0,0,0,0,0,14,0.0,00:12:00,720,15.0,48.9
8460751,Ladislav Benysek,2000-2001,Regular Season,MIN,D,71,2,5,7,-11,38,0.10,1,3,0,0,0,0,48,4.2,00:18:24,1104,26.2,0.0
8455575,Josef Beranek,2000-2001,Regular Season,PIT,L,70,9,14,23,-7,43,0.33,2,6,0,0,2,0,152,5.9,00:14:26,866,18.1,44.8
8445413,Drake Berehowsky,2000-2001,Regular Season,"NSH, VAN",D,80,7,19,26,-9,121,0.33,4,16,0,0,1,0,107,6.5,00:20:50,1250,25.3,0.0
8465061,Andy Berenzweig,2000-2001,Regular Season,NSH,D,5,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.0,00:11:57,717,15.6,0.0
8460742,Sergei Berezin,2000-2001,Regular Season,TOR,L,79,22,28,50,2,8,0.63,10,15,0,0,3,0,256,8.6,00:15:40,940,16.9,75.0
8462034,Aki Berg,2000-2001,Regular Season,"LAK, TOR",D,59,3,4,7,-3,45,0.12,3,3,0,0,1,0,43,7.0,00:15:34,934,20.0,0.0
8445428,Marc Bergevin,2000-2001,Regular Season,"STL, PIT",D,38,1,4,5,6,26,0.13,0,0,0,0,0,0,12,8.3,00:16:50,1010,22.3,0.0
8466189,Rick Berry,2000-2001,Regular Season,COL,D,19,0,4,4,5,38,0.21,0,0,0,0,0,0,10,0.0,00:12:08,728,16.8,0.0
8460014,Eric Bertrand,2000-2001,Regular Season,MTL,L,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.0,00:04:19,259,6.0,0.0
8459444,Todd Bertuzzi,2000-2001,Regular Season,VAN,R,79,25,30,55,-18,93,0.70,14,24,0,0,3,0,203,12.3,00:17:12,1032,21.4,45.2
8445440,Craig Berube,2000-2001,Regular Season,"WSH, NYI",L,60,0,3,3,-8,72,0.05,0,0,0,0,0,0,35,0.0,00:05:51,351,8.5,45.5
8459449,Radim Bicanek,2000-2001,Regular Season,CBJ,D,9,0,2,2,1,6,0.22,0,0,0,0,0,0,11,0.0,00:17:07,1027,22.7,100.0
8466261,Jiri Bicek,2000-2001,Regular Season,NJD,R,5,1,0,1,0,4,0.20,0,0,0,0,0,0,10,10.0,00:13:04,784,18.4,0.0
8467345,Mathieu Biron,2000-2001,Regular Season,NYI,D,14,0,1,1,2,12,0.07,0,0,0,0,0,0,10,0.0,00:12:20,740,16.4,0.0
8445493,James Black,2000-2001,Regular Season,WSH,L,42,1,5,6,-3,4,0.14,0,0,0,0,0,0,34,2.9,00:09:04,544,12.5,57.1
8467844,Jason Blake,2000-2001,Regular Season,"LAK, NYI",L,47,5,11,16,-20,34,0.34,1,5,1,1,0,0,100,5.0,00:13:39,819,18.6,45.8
8445550,Rob Blake,2000-2001,Regular Season,"LAK, COL",D,67,19,40,59,3,77,0.88,10,29,0,1,2,0,267,7.1,00:27:45,1665,30.1,0.0
8460015,Sylvain Blouin,2000-2001,Regular Season,MIN,L,41,3,2,5,-5,117,0.12,0,0,0,0,0,0,37,8.1,00:09:54,594,15.2,100.0
8459615,Eric Boguniecki,2000-2001,Regular Season,STL,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,1,0.0,00:13:44,824,18.0,0.0
8464783,Alexandre Boikov,2000-2001,Regular Season,NSH,D,8,0,0,0,-1,13,0.00,0,0,0,0,0,0,3,0.0,00:06:18,378,10.0,0.0
8455653,Brad Bombardir,2000-2001,Regular Season,MIN,D,70,0,15,15,-6,42,0.21,0,3,0,2,0,0,81,0.0,00:20:49,1249,28.5,0.0
8445575,Peter Bondra,2000-2001,Regular Season,WSH,R,82,45,36,81,8,60,0.99,22,33,4,5,8,0,305,14.8,00:20:47,1247,22.8,50.0
8459147,Brian Bonin,2000-2001,Regular Season,MIN,C,7,0,0,0,-3,0,0.00,0,0,0,0,0,0,7,0.0,00:09:46,586,13.3,50.0
8460105,Radek Bonk,2000-2001,Regular Season,OTT,C,74,23,36,59,27,52,0.80,5,17,2,4,3,0,139,16.5,00:18:16,1096,24.4,51.2
8459996,Dennis Bonvie,2000-2001,Regular Season,PIT,R,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,1,0.0,00:03:29,209,5.0,0.0
8459494,Sebastien Bordeleau,2000-2001,Regular Season,NSH,C,14,2,3,5,-4,14,0.36,0,0,0,0,0,0,20,10.0,00:12:39,759,17.6,59.4
8459065,Joel Bouchard,2000-2001,Regular Season,PHX,D,32,1,2,3,-8,22,0.09,0,0,0,0,0,0,26,3.8,00:14:27,867,19.5,0.0
8458527,Philippe Boucher,2000-2001,Regular Season,LAK,D,22,2,4,6,4,20,0.27,2,3,0,0,0,0,40,5.0,00:18:25,1105,22.7,0.0
8467383,Tyler Bouck,2000-2001,Regular Season,DAL,L,48,2,5,7,-3,29,0.15,0,0,0,0,1,0,41,4.9,00:08:59,539,13.0,0.0
8455666,Bob Boughner,2000-2001,Regular Season,PIT,D,58,1,3,4,18,147,0.07,0,0,0,0,0,0,46,2.2,00:16:29,989,21.8,0.0
8465914,Francis Bouillon,2000-2001,Regular Season,MTL,D,29,0,6,6,3,26,0.21,0,4,0,0,0,0,24,0.0,00:13:24,804,18.0,0.0
8460720,Eric Boulton,2000-2001,Regular Season,BUF,L,35,1,2,3,-1,94,0.09,0,0,0,0,0,0,20,5.0,00:05:41,341,8.5,0.0
8445621,Ray Bourque,2000-2001,Regular Season,COL,D,80,7,52,59,25,48,0.74,2,33,2,2,0,0,216,3.2,00:26:05,1565,32.4,0.0
8459993,William Bowler,2000-2001,Regular Season,CBJ,C,9,0,2,2,-3,8,0.22,0,2,0,0,0,0,3,0.0,00:09:44,584,12.7,47.9
8467096,Dan Boyle,2000-2001,Regular Season,FLA,D,69,4,18,22,-14,28,0.32,1,13,0,0,0,0,83,4.8,00:16:56,1016,21.6,0.0
8466145,Nick Boynton,2000-2001,Regular Season,BOS,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,1,0.0,00:14:27,867,14.0,0.0
8465059,Matt Bradley,2000-2001,Regular Season,SJS,R,21,1,1,2,0,19,0.10,0,0,0,0,0,0,16,6.3,00:06:57,417,10.1,0.0
8459246,Donald Brashear,2000-2001,Regular Season,VAN,L,79,9,19,28,0,145,0.35,0,0,0,0,1,0,127,7.1,00:13:27,807,18.4,16.7
8458560,Rich Brennan,2000-2001,Regular Season,LAK,D,2,0,0,0,-3,0,0.00,0,0,0,0,0,0,1,0.0,00:14:43,883,19.0,0.0
8466142,Eric Brewer,2000-2001,Regular Season,EDM,D,77,7,14,21,15,53,0.27,2,5,0,1,2,1,91,7.7,00:18:30,1110,22.2,0.0
8464975,Daniel Briere,2000-2001,Regular Season,PHX,C,30,11,4,15,-2,12,0.50,9,12,0,0,1,0,43,25.6,00:10:50,650,12.6,50.0
8458600,Aris Brimanis,2000-2001,Regular Season,NYI,D,56,0,8,8,-12,26,0.14,0,4,0,0,0,0,66,0.0,00:15:35,935,20.3,0.0
8445735,Rod Brind'Amour,2000-2001,Regular Season,CAR,C,79,20,36,56,-7,47,0.71,5,17,1,2,5,1,163,12.3,00:22:07,1327,27.2,60.4
8445739,Patrice Brisebois,2000-2001,Regular Season,MTL,D,77,15,21,36,-31,28,0.47,11,28,0,0,4,1,178,8.4,00:24:43,1483,27.4,100.0
8458964,Paul Brousseau,2000-2001,Regular Season,FLA,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.0,00:01:39,99,4.0,0.0
8460508,Brad Brown,2000-2001,Regular Season,NYR,D,48,1,3,4,0,107,0.08,0,0,0,0,0,0,14,7.1,00:14:30,870,20.0,0.0
8460534,Curtis Brown,2000-2001,Regular Season,BUF,C,70,10,22,32,15,34,0.46,2,4,1,2,0,0,105,9.5,00:16:34,994,21.6,50.4
8462051,Sean Brown,2000-2001,Regular Season,EDM,D,62,2,3,5,2,110,0.08,0,0,0,0,0,0,30,6.7,00:11:07,667,14.3,0.0
8445730,Doug Brown,2000-2001,Regular Season,DET,R,60,9,13,22,0,14,0.37,2,5,1,1,1,0,91,9.9,00:11:14,674,15.3,52.6
8466155,Mike Brown,2000-2001,Regular Season,VAN,L,1,0,0,0,0,5,0.00,0,0,0,0,0,0,1,0.0,00:04:48,288,7.0,0.0
8445734,Benoit Brunet,2000-2001,Regular Season,MTL,L,35,3,11,14,-4,12,0.40,0,4,0,0,0,0,61,4.9,00:16:39,999,22.5,45.8
8459596,Andrew Brunette,2000-2001,Regular Season,ATL,L,77,15,44,59,-5,26,0.77,6,22,0,0,4,0,104,14.4,00:16:58,1018,19.7,54.5
8458978,Sergei Brylin,2000-2001,Regular Season,NJD,L,75,23,29,52,25,24,0.69,3,9,1,1,0,0,130,17.7,00:15:30,930,18.4,44.2
8445733,Kelly Buchberger,2000-2001,Regular Season,LAK,R,82,6,14,20,-10,75,0.24,0,0,0,1,1,0,66,9.1,00:14:25,865,19.9,40.6
8464998,Jan Bulis,2000-2001,Regular Season,"WSH, MTL",C,51,5,18,23,-1,26,0.45,1,5,0,0,0,0,61,8.2,00:13:25,805,17.0,47.6
8455738,Pavel Bure,2000-2001,Regular Season,FLA,R,82,59,33,92,-2,58,1.12,19,28,5,5,8,2,384,15.4,00:26:52,1612,26.5,20.0
8458969,Valeri Bure,2000-2001,Regular Season,CGY,R,78,27,28,55,-21,26,0.71,16,27,0,0,2,1,276,9.8,00:19:00,1140,23.2,11.1
8445783,Adam Burt,2000-2001,Regular Season,ATL,D,27,0,2,2,2,27,0.07,0,0,0,0,0,0,18,0.0,00:19:04,1144,24.4,0.0
8460548,Sven Butenschon,2000-2001,Regular Season,"PIT, EDM",D,12,1,2,3,3,4,0.25,0,0,0,0,0,0,9,11.1,00:13:55,835,18.3,0.0
8466183,Yuri Butsayev,2000-2001,Regular Season,DET,L,15,1,1,2,-2,4,0.13,0,0,0,0,0,0,18,5.6,00:09:08,548,12.4,33.3
8462090,Petr Buzek,2000-2001,Regular Season,ATL,D,5,0,0,0,2,8,0.00,0,0,0,0,0,0,11,0.0,00:17:26,1046,24.2,0.0
8455763,Dan Bylsma,2000-2001,Regular Season,ANA,L,82,1,9,10,-12,22,0.12,0,1,0,0,0,0,50,2.0,00:11:44,704,16.4,50.0
8467445,Francis Belanger,2000-2001,Regular Season,MTL,L,10,0,0,0,-3,29,0.00,0,0,0,0,0,0,2,0.0,00:04:30,270,6.9,0.0
8459008,Eric Cairns,2000-2001,Regular Season,NYI,D,45,2,2,4,-18,106,0.09,0,0,0,0,0,0,21,9.5,00:16:23,983,21.8,0.0
8466260,Kyle Calder,2000-2001,Regular Season,CHI,L,43,5,10,15,-4,14,0.35,0,1,0,0,1,0,63,7.9,00:12:43,763,16.3,0.0
8459011,Jan Caloun,2000-2001,Regular Season,CBJ,R,11,0,3,3,-8,2,0.27,0,1,0,0,0,0,14,0.0,00:12:39,759,15.1,0.0
8466285,Brian Campbell,2000-2001,Regular Season,BUF,D,8,0,0,0,-2,2,0.00,0,0,0,0,0,0,7,0.0,00:15:39,939,19.5,0.0
8458542,Jim Campbell,2000-2001,Regular Season,MTL,R,57,9,11,20,-3,53,0.35,6,11,0,0,1,0,81,11.1,00:10:18,618,13.7,42.9
8455805,Keith Carney,2000-2001,Regular Season,PHX,D,82,2,14,16,15,86,0.20,0,0,0,0,0,0,65,3.1,00:20:52,1252,27.0,0.0
8459156,Anson Carter,2000-2001,Regular Season,EDM,R,61,16,26,42,1,23,0.69,7,12,1,1,4,1,102,15.7,00:18:13,1093,19.9,47.5
8446003,Andrew Cassels,2000-2001,Regular Season,VAN,C,66,12,44,56,1,10,0.85,2,21,0,2,1,0,104,11.5,00:19:22,1162,24.4,49.9
8465009,Zdeno Chara,2000-2001,Regular Season,NYI,D,82,2,7,9,-27,157,0.11,0,0,1,3,0,0,83,2.4,00:22:20,1340,26.9,0.0
8467682,Brad Chartrand,2000-2001,Regular Season,LAK,R,4,1,0,1,-2,2,0.25,0,0,0,0,1,0,6,16.7,00:11:36,696,17.0,0.0
8459487,Vladimir Chebaturkin,2000-2001,Regular Season,STL,D,22,1,2,3,5,26,0.14,0,0,0,0,0,0,5,20.0,00:13:09,789,17.6,0.0
8446053,Chris Chelios,2000-2001,Regular Season,DET,D,24,0,3,3,4,45,0.13,0,0,0,1,0,0,26,0.0,00:22:50,1370,25.8,0.0
8466251,Jason Chimera,2000-2001,Regular Season,EDM,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.0,00:06:58,418,11.0,0.0
8462061,Marc Chouinard,2000-2001,Regular Season,ANA,C,44,3,4,7,-5,12,0.16,0,0,0,0,1,0,26,11.5,00:07:49,469,12.4,60.9
8467342,Eric Chouinard,2000-2001,Regular Season,MTL,C,13,1,3,4,0,0,0.31,1,2,0,0,0,0,11,9.1,00:10:59,659,12.3,54.8
8467359,Artem Chubarov,2000-2001,Regular Season,VAN,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0.0,00:15:08,908,21.0,52.9
8455875,Enrico Ciccone,2000-2001,Regular Season,MTL,D,3,0,0,0,-1,14,0.00,0,0,0,0,0,0,0,0.0,00:02:56,176,5.3,0.0
8465230,Ivan Ciernik,2000-2001,Regular Season,OTT,L,4,2,0,2,2,2,0.50,0,0,0,0,0,0,7,28.6,00:07:41,461,10.8,0.0
8464991,Marian Cisar,2000-2001,Regular Season,NSH,L,60,12,15,27,-7,45,0.45,5,8,0,0,1,0,97,12.4,00:13:09,789,16.3,0.0
8460567,Chris Clark,2000-2001,Regular Season,CGY,R,29,5,1,6,0,38,0.21,1,1,0,0,0,0,43,11.6,00:11:56,716,18.8,33.3
8465122,Brett Clark,2000-2001,Regular Season,ATL,D,28,1,2,3,-12,14,0.11,0,0,0,0,0,0,35,2.9,00:18:02,1082,24.4,0.0
8468448,Dale Clarke,2000-2001,Regular Season,STL,D,3,0,0,0,1,0,0.00,0,0,0,0,0,0,5,0.0,00:13:38,818,17.0,0.0
8468449,Greg Classen,2000-2001,Regular Season,NSH,C,27,2,4,6,-4,14,0.22,1,2,0,0,0,0,18,11.1,00:10:16,616,13.1,42.1
8466149,Daniel Cleary,2000-2001,Regular Season,EDM,R,81,14,21,35,5,37,0.43,2,9,0,0,2,0,107,13.1,00:12:58,778,15.9,23.1
8466162,Ben Clymer,2000-2001,Regular Season,TBL,R,23,5,1,6,-7,21,0.26,3,3,0,0,0,0,25,20.0,00:13:03,783,17.5,25.0
8446117,Paul Coffey,2000-2001,Regular Season,BOS,D,18,0,4,4,-6,30,0.22,0,1,0,0,0,0,28,0.0,00:18:56,1136,21.6,0.0
8467915,Mike Commodore,2000-2001,Regular Season,NJD,D,20,1,4,5,5,14,0.25,0,0,0,0,0,0,11,9.1,00:12:46,766,16.5,0.0
8467964,Mike Comrie,2000-2001,Regular Season,EDM,C,41,8,14,22,6,14,0.54,3,6,0,0,1,0,62,12.9,00:11:23,683,13.6,43.3
8467878,Tim Connolly,2000-2001,Regular Season,NYI,C,82,10,31,41,-14,42,0.50,5,19,0,1,0,0,171,5.8,00:20:01,1201,24.0,41.7
8455919,Craig Conroy,2000-2001,Regular Season,"STL, CGY",C,83,14,18,32,2,60,0.39,0,3,4,4,2,0,133,10.5,00:14:42,882,22.6,54.5
8465951,Matt Cooke,2000-2001,Regular Season,VAN,L,81,14,13,27,5,94,0.33,0,0,2,2,0,0,121,11.6,00:14:34,874,20.3,43.0
8458948,David Cooper,2000-2001,Regular Season,TOR,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,3,0.0,00:11:33,693,14.0,0.0
8458538,Rene Corbet,2000-2001,Regular Season,PIT,L,43,8,9,17,-3,57,0.40,2,3,0,1,1,0,85,9.4,00:11:27,687,15.9,45.8
8446165,Bob Corkum,2000-2001,Regular Season,"LAK, NJD",C,75,7,7,14,-8,22,0.19,1,1,0,0,0,0,66,10.6,00:12:36,756,18.3,53.9
8465179,Daniel Corso,2000-2001,Regular Season,STL,C,28,10,3,13,0,14,0.46,5,6,0,0,4,1,42,23.8,00:13:55,835,18.6,56.1
8446167,Shayne Corson,2000-2001,Regular Season,TOR,L,77,8,18,26,1,189,0.34,0,3,0,0,2,0,102,7.8,00:15:50,950,18.8,48.8
8446181,Sylvain Cote,2000-2001,Regular Season,WSH,D,68,7,11,18,-3,18,0.26,1,7,1,1,1,0,86,8.1,00:17:47,1067,22.8,0.0
8460846,Patrick Cote,2000-2001,Regular Season,EDM,L,6,0,0,0,-2,18,0.00,0,0,0,0,0,0,0,0.0,00:03:06,186,5.8,0.0
8462419,Jeff Cowan,2000-2001,Regular Season,CGY,L,51,9,4,13,-8,74,0.25,2,3,0,0,1,0,48,18.8,00:09:06,546,14.6,20.0
8458929,Cory Cross,2000-2001,Regular Season,TOR,D,41,3,5,8,7,50,0.20,1,1,0,0,1,0,34,8.8,00:18:00,1080,22.0,0.0
8459563,Mike Crowley,2000-2001,Regular Season,ANA,D,39,1,10,11,-16,20,0.28,0,2,0,0,1,1,45,2.2,00:17:21,1041,23.2,0.0
8460563,Greg Crozier,2000-2001,Regular Season,PIT,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.0,00:04:10,250,5.0,0.0
8464989,Matt Cullen,2000-2001,Regular Season,ANA,C,82,10,30,40,-23,38,0.49,4,15,0,0,1,0,159,6.3,00:18:14,1094,23.5,48.0
8467843,David Cullen,2000-2001,Regular Season,PHX,D,2,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.0,00:12:25,745,16.5,0.0
8458543,Jassen Cullimore,2000-2001,Regular Season,TBL,D,74,1,6,7,-6,80,0.09,0,1,0,0,0,0,56,1.8,00:19:42,1182,24.2,0.0
8455984,Jim Cummins,2000-2001,Regular Season,ANA,R,79,5,6,11,-11,167,0.14,0,0,0,0,1,0,45,11.1,00:07:14,434,10.1,28.6
8468541,Jakub Cutta,2000-2001,Regular Season,WSH,D,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,1,0.0,00:11:32,692,15.0,0.0
8458620,Mariusz Czerkawski,2000-2001,Regular Season,NYI,R,82,30,32,62,-24,48,0.76,10,21,1,2,0,0,287,10.5,00:18:43,1123,21.7,50.0
8465090,Andreas Dackell,2000-2001,Regular Season,OTT,R,81,13,18,31,7,24,0.38,1,1,0,1,3,0,72,18.1,00:14:01,841,19.8,15.4
8465003,Pierre Dagenais,2000-2001,Regular Season,NJD,R,9,3,2,5,1,6,0.56,1,2,0,0,1,0,20,15.0,00:12:22,742,15.0,37.5
8456000,Kevin Dahl,2000-2001,Regular Season,CBJ,D,4,0,0,0,1,2,0.00,0,0,0,0,0,0,3,0.0,00:10:33,633,17.0,0.0
8446295,Ulf Dahlen,2000-2001,Regular Season,WSH,R,73,15,33,48,11,6,0.66,6,12,0,0,2,0,145,10.3,00:14:48,888,18.2,66.7
8446286,Jean-Jacques Daigneault,2000-2001,Regular Season,MIN,D,1,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0.0,00:11:38,698,19.0,0.0
8446303,Vincent Damphousse,2000-2001,Regular Season,SJS,C,45,9,37,46,17,62,1.02,4,17,0,2,3,0,101,8.9,00:20:48,1248,23.8,52.7
8460540,Mathieu Dandenault,2000-2001,Regular Season,DET,R,73,10,15,25,11,38,0.34,2,4,0,0,2,1,95,10.5,00:16:05,965,19.9,0.0
8446309,Ken Daneyko,2000-2001,Regular Season,NJD,D,77,0,4,4,8,87,0.05,0,0,0,0,0,0,50,0.0,00:17:16,1036,20.2,0.0
8446305,Jeff Daniels,2000-2001,Regular Season,CAR,L,67,1,1,2,-3,15,0.03,0,0,0,0,0,0,42,2.4,00:07:29,449,10.8,53.6
8468615,Michael Danton,2000-2001,Regular Season,NJD,C,2,0,0,0,0,6,0.00,0,0,0,0,0,0,3,0.0,00:07:51,471,10.5,50.0
